Method,0,SNR,PESQ,STOI,Runtime
logmnse,,-27.418849114843972,0.23499496281147003,0.13347814215739964,3.0
logmnse,,-27.158879284202406,0.256844162940979,0.18087803436309408,2.68
logmnse,,-26.50011794454311,0.08363136649131775,0.14634287441868118,2.94
logmnse,,-27.41401997211981,-0.011251388117671013,0.16015729167288734,2.86
logmnse,,-25.488451172242215,0.7624549865722656,0.121165246998497,2.58
logmnse,,-27.425911166897198,0.5044205188751221,0.18373902556880561,2.79
logmnse,,-27.252151315678603,0.32973968982696533,0.11920906468805356,2.63
logmnse,,-27.311060219478588,0.31693241000175476,0.13749785189220592,2.65
mmse,,-0.35912513732910156,2.6201493740081787,0.9021362415138428,0.44
mmse,,0.38591623306274414,2.5339441299438477,0.9320748969949372,0.5
mmse,,0.2955353260040283,2.504085063934326,0.9079370760851049,0.45
mmse,,-0.7179176807403564,2.4323878288269043,0.8419666414140619,0.56
mmse,,0.28768062591552734,2.5728859901428223,0.9104498232667743,0.45
mmse,,-2.8825360536575317,2.456674098968506,0.825052042405106,0.5
mmse,,-0.2802097797393799,2.534008264541626,0.9318572932838242,0.44
mmse,,-2.5307923555374146,2.5961639881134033,0.8438193291509477,0.51
mmse,,0.9099292755126953,2.3070807456970215,0.9257636160236543,0.51
mmse,,-1.3748109340667725,3.0248329639434814,0.8870312853305234,0.47
mmse,,0.9097445011138916,2.642130136489868,0.9109930558277949,0.54
mmse,,-6.217849254608154,2.3587536811828613,0.845463376987889,0.48
mmse,,0.5442714691162109,2.428154706954956,0.8946694559331101,0.47
mmse,,-0.1765608787536621,2.603093147277832,0.8527488889340888,0.54
mmse,,1.8063604831695557,2.450103998184204,0.8738700224057392,0.59
mmse,,0.2843129634857178,2.544931650161743,0.9143711884329351,0.56
mmse,,-3.689027428627014,2.7167739868164062,0.8514383360255872,0.48
mmse,,-0.8604466915130615,2.537734270095825,0.871601725056636,0.55
mmse,,-5.091602802276611,2.409818410873413,0.7819982357740881,0.49
mmse,,-3.8798415660858154,2.589446544647217,0.8465368559392128,0.47
mmse,,-1.4765644073486328,2.442096471786499,0.7706475424151229,0.47
mmse,,-5.412699580192566,2.3308796882629395,0.8195341476369526,0.55
mmse,,0.5761933326721191,2.469630241394043,0.8963716629667816,0.43
mmse,,-0.035037994384765625,2.554703950881958,0.919107159211817,0.45
mmse,,0.19132494926452637,2.5346319675445557,0.9164277898396963,0.52
mmse,,-0.5272054672241211,2.620152711868286,0.8743564311885571,0.63
mmse,,-4.9169182777404785,2.2404046058654785,0.8337821823078322,0.53
mmse,,-1.5259814262390137,2.382615804672241,0.8919752452973565,0.49
mmse,,-0.046836137771606445,2.4464492797851562,0.9052721004941808,0.54
mmse,,-1.6781139373779297,2.3757896423339844,0.7915408989506764,0.46
mmse,,-0.8410012722015381,2.376559019088745,0.8640321361186262,0.49
mmse,,-0.14345288276672363,2.5053954124450684,0.8869047339065382,0.45
mmse,,-0.27605175971984863,2.5980565547943115,0.8866966327292422,0.54
mmse,,-4.865938425064087,2.3489530086517334,0.8112660416267808,0.52
mmse,,0.6328690052032471,2.4450321197509766,0.8093553482214213,0.54
mmse,,0.5162131786346436,2.7892353534698486,0.8736107767450322,0.53
mmse,,0.7748806476593018,3.052004098892212,0.9184082442561472,0.57
mmse,,-0.8277153968811035,2.4300060272216797,0.8555523037364798,0.51
mmse,,-0.7758700847625732,2.545017719268799,0.882587999608597,0.55
mmse,,1.5979516506195068,3.172546625137329,0.9192040864495478,0.53
mmse,,-2.973816990852356,2.599680185317993,0.8716422384450643,0.47
mmse,,-0.04548072814941406,3.0051651000976562,0.8951808768602415,0.54
mmse,,-0.14708757400512695,2.5116500854492188,0.900461382503223,0.5
mmse,,-2.090803384780884,3.062608242034912,0.8811193739059863,0.52
dtln,,-5.920652151107788,2.4827797412872314,0.8009751515237593,0.78
dtln,,-6.759588718414307,2.115011215209961,0.775947781678859,0.85
dtln,,-7.613972425460815,1.928296685218811,0.7049136207827593,0.78
dtln,,-6.544899940490723,2.327157974243164,0.7912607423788868,2.44
dtln,,-8.36606115102768,2.1937479972839355,0.733385116751179,0.78
dtln,,-1.7728376388549805,2.5069854259490967,0.8655015101389878,2.17
dtln,,-7.946058213710785,2.08206844329834,0.7666698992448757,0.77
dtln,,-8.969736993312836,2.0717098712921143,0.7214077537288365,1.0
dtln,,-3.562425374984741,2.4275856018066406,0.8756241442099622,1.17
dtln,,-7.645428478717804,2.3364675045013428,0.7451661231821889,1.04
dtln,,-5.197532773017883,2.48708176612854,0.8279271592273666,1.02
dtln,,-8.975434303283691,1.99045991897583,0.72700113382596,0.83
dtln,,-8.924866914749146,1.9672424793243408,0.6437922170945238,0.83
dtln,,-10.114126205444336,1.903907299041748,0.6540197056712195,0.89
dtln,,-7.277253270149231,2.0676519870758057,0.7235720090850328,0.92
dtln,,-6.656359434127808,2.3192367553710938,0.7986425059759957,1.13
dtln,,-8.189279437065125,2.425834894180298,0.7875968412139092,0.77
dtln,,-5.372328162193298,2.5307207107543945,0.8295585270415987,0.98
dtln,,-2.8629374504089355,2.675894021987915,0.8671176749808484,0.81
dtln,,-9.334215223789215,2.023422956466675,0.7097081840353704,0.78
dtln,,-5.746788382530212,2.263920783996582,0.7133407175038605,1.0
dtln,,-5.19442081451416,2.489678382873535,0.8676343909078955,0.91
dtln,,-6.6795265674591064,2.057896614074707,0.769053423593577,0.76
dtln,,-5.385205149650574,2.185615301132202,0.7892439126210385,0.77
dtln,,-5.7064288854599,2.3146324157714844,0.8117970300647245,0.9
dtln,,-3.2108044624328613,2.5267817974090576,0.8789610238342394,1.36
dtln,,-6.553863883018494,2.2223212718963623,0.8211906034995482,0.85
dtln,,-5.664348006248474,2.421910047531128,0.8603601977458017,0.83
dtln,,-8.419369459152222,1.8411822319030762,0.6670240590400058,0.94
dtln,,-8.592652678489685,2.0632269382476807,0.6821505649126532,0.78
dtln,,-5.931799411773682,2.3072407245635986,0.8004531779425884,0.8
dtln,,-7.140786647796631,2.1353533267974854,0.7718777612702481,0.76
dtln,,-7.335681319236755,2.183523654937744,0.7347213465336295,0.89
dtln,,-7.4387311935424805,2.3037164211273193,0.761485324392352,1.17
dtln,,-3.056539297103882,2.2458999156951904,0.7711940805459098,0.84
dtln,,-3.426918387413025,2.5974996089935303,0.8498847149847526,1.16
dtln,,-5.78247606754303,2.4878153800964355,0.7980908225090708,0.97
dtln,,-4.506936073303223,2.351280450820923,0.838908847080135,0.86
dtln,,-7.21784234046936,2.386578321456909,0.7792050257452819,0.9
dtln,,-3.3676475286483765,2.6279563903808594,0.8534274727305294,0.91
dtln,,-9.159194529056549,2.152034044265747,0.7304715376303155,1.02
dtln,,-6.489237546920776,2.6817314624786377,0.8365475410969498,1.2
dtln,,-5.8113157749176025,2.444485664367676,0.7850890434174176,0.74
dtln,,-5.478971004486084,2.817242383956909,0.836089605535489,0.88
garch,,-8.079005479812622,2.4932339191436768,0.7719249716742674,0.9
garch,,-2.620495557785034,2.4963583946228027,0.8919339613124085,1.33
garch,,-8.984179496765137,2.217371940612793,0.7390110586599126,1.1
garch,,-7.841344177722931,2.4536564350128174,0.8102230737794092,2.51
garch,,-8.820390701293945,2.424053907394409,0.7486606137393553,0.88
garch,,1.0083591938018799,2.8243868350982666,0.9175343555807428,2.34
garch,,-7.882105708122253,2.477033853530884,0.8147041165929219,0.93
garch,,-7.849460244178772,2.6585023403167725,0.8082239023845879,0.96
garch,,-1.8259763717651367,2.3888888359069824,0.8924127112394418,1.07
garch,,-7.074266672134399,2.540259599685669,0.7956498018175433,0.96
garch,,-5.213667154312134,2.506520986557007,0.8472016253518916,1.11
garch,,-8.12493622303009,2.0712790489196777,0.7999071585976879,1.0
garch,,-9.786193370819092,2.463437557220459,0.7164502973279987,0.98
garch,,-10.054640769958496,2.214325428009033,0.7300853309796027,1.0
garch,,-8.487473726272583,2.2601308822631836,0.7446420331172812,1.4
garch,,-7.3554641008377075,2.4350316524505615,0.8272633118371653,1.09
garch,,-8.201485872268677,2.989942789077759,0.8303028941225512,0.99
garch,,-6.508270502090454,2.4474375247955322,0.8207542866612597,1.41
garch,,-3.8908642530441284,2.880694627761841,0.8927967068482416,0.92
garch,,-7.319466471672058,2.88637638092041,0.8361744733109359,0.93
garch,,-5.617418885231018,2.433213233947754,0.7519511040979284,0.92
garch,,-5.512956976890564,2.7894394397735596,0.8913376311691698,1.08
garch,,-7.737586200237274,2.350270986557007,0.7919468352354628,0.88
garch,,-4.185819625854492,2.560465097427368,0.846414641547312,1.05
garch,,-5.065470337867737,2.5816152095794678,0.8588984046687012,1.08
garch,,-3.813459873199463,2.570167303085327,0.883769914436225,1.23
garch,,-5.814908742904663,2.5441079139709473,0.8622899841043359,1.01
garch,,-6.0913461446762085,2.4205803871154785,0.8825837525813055,1.26
garch,,-9.171370565891266,2.1660192012786865,0.7362442847567979,1.4
garch,,-9.272330105304718,2.3317813873291016,0.7170703146295576,0.92
garch,,-3.4389227628707886,2.5937674045562744,0.8895522691600956,0.98
garch,,-7.807635068893433,2.4280803203582764,0.7775382333911325,1.12
garch,,-9.209023118019104,2.512523889541626,0.7345424831520497,1.07
garch,,-3.4984201192855835,2.7992515563964844,0.8859106127244455,1.04
garch,,-6.975659132003784,2.2164900302886963,0.7284614979463825,1.01
garch,,-2.849816083908081,2.796999454498291,0.856577775656364,1.0
garch,,-6.717345714569092,2.836235523223877,0.8427045613570914,1.13
garch,,-7.206182479858398,2.311624765396118,0.8147885859245241,1.21
garch,,-5.770348310470581,2.7422451972961426,0.8528956877017252,1.09
garch,,-3.4622514247894287,2.8934648036956787,0.876317137805508,1.08
garch,,-7.797906994819641,2.668701171875,0.8332689997669677,0.94
garch,,-6.474534273147583,2.976483106613159,0.8673601846544734,1.07
garch,,-4.408925771713257,2.6754705905914307,0.8580299273528179,0.9
garch,,-5.032337307929993,3.277437686920166,0.9047894386184394,1.36
demucs,,6.263333559036255,3.2777109146118164,0.9784519093110846,2.34
demucs,,9.230947494506836,3.187232732772827,0.9887536677014445,3.06
demucs,,8.250429630279541,3.30605149269104,0.9711074749245086,2.9
demucs,,6.566685438156128,3.4318699836730957,0.9754517657368147,3.37
demucs,,7.3397886753082275,3.286301851272583,0.9868712563302791,2.3
demucs,,11.231050491333008,3.5235514640808105,0.9853706677525685,3.23
demucs,,6.257221698760986,3.409472703933716,0.9901174629948348,2.32
demucs,,6.363849639892578,3.348008155822754,0.9783871026659794,2.43
demucs,,10.434279441833496,3.1798532009124756,0.9898277306563902,2.74
demucs,,12.370305061340332,3.653857946395874,0.9890970050903224,3.26
demucs,,7.53696084022522,3.313110113143921,0.9723436851324315,2.93
demucs,,-8.744946122169495,1.7468665838241577,0.8290926120464164,2.47
demucs,,8.239113092422485,3.3441526889801025,0.9744196382842616,2.51
demucs,,5.292791128158569,3.284402370452881,0.9640840688965726,2.71
demucs,,7.460789680480957,3.0134575366973877,0.9619662855013277,2.85
demucs,,6.683197021484375,3.2406623363494873,0.9844953043865999,4.04
demucs,,9.221535921096802,3.712307929992676,0.9940374498411517,3.24
demucs,,3.8314712047576904,3.0894625186920166,0.9740858060190071,4.26
demucs,,9.421180486679077,3.6241486072540283,0.9874082935760841,2.54
demucs,,6.750713586807251,3.6838061809539795,0.9909231875126803,2.44
demucs,,6.347010135650635,3.3369336128234863,0.9551562856523331,3.34
demucs,,6.766843795776367,3.47817063331604,0.9874037252148304,2.85
demucs,,6.752387285232544,3.2564947605133057,0.9769020703457322,2.22
demucs,,7.7298736572265625,3.517397403717041,0.987419490735429,2.37
demucs,,8.311313390731812,3.2515459060668945,0.9807306614823603,3.62
demucs,,6.7449915409088135,3.1586835384368896,0.9650537093971907,3.31
demucs,,4.9234843254089355,3.310457706451416,0.9871246671178537,2.84
demucs,,8.108335733413696,3.430119037628174,0.9905227702283267,2.65
demucs,,8.203188180923462,3.377631664276123,0.978728150762191,3.01
demucs,,7.5665283203125,3.1874840259552,0.9577291350987057,2.77
demucs,,7.644566297531128,3.324110984802246,0.9813292806559999,2.45
demucs,,8.009207248687744,3.256647825241089,0.9762951509963398,2.23
demucs,,7.994521856307983,3.3139235973358154,0.9793479314632293,2.82
demucs,,8.596277236938477,3.556422472000122,0.9884616902900504,2.85
demucs,,8.575122356414795,2.9373974800109863,0.9270017635497546,3.87
demucs,,8.618999719619751,3.5487892627716064,0.9787000115820434,2.78
demucs,,12.987254858016968,3.482614755630493,0.9887100932144268,4.23
demucs,,6.005153656005859,3.17136549949646,0.9734901164655032,2.7
demucs,,9.384897947311401,3.570106267929077,0.9836366555374817,3.3
demucs,,8.875044584274292,3.6392085552215576,0.9869485056292182,2.88
demucs,,6.838390827178955,3.467066526412964,0.9906289422446911,2.43
demucs,,9.172735214233398,3.5052027702331543,0.9838242998327924,2.86
demucs,,6.6519105434417725,3.491407632827759,0.9835318076763285,3.29
demucs,,10.402904748916626,3.9255919456481934,0.9937558011556704,2.7
