Method,0,SNR,PESQ,STOI,Runtime
garch,,-5.581701993942261,2.7086963653564453,0.8081203262572554,1.17
garch,,-5.089791417121887,2.260080099105835,0.7664940735313885,1.4
garch,,-7.344304025173187,2.3089709281921387,0.7070402142546761,0.98
garch,,-6.863015294075012,2.00300931930542,0.7189375652655344,1.41
garch,,-4.437687993049622,2.08815336227417,0.7097818844336002,1.02
garch,,-1.5664750337600708,2.6993067264556885,0.8696458580120727,1.04
garch,,-7.048300206661224,2.3669209480285645,0.7062205937245921,1.1
garch,,-5.390407145023346,2.2739312648773193,0.7604894876041617,0.89
garch,,-5.114644169807434,2.319488286972046,0.8160253858792575,1.09
garch,,-1.2625515460968018,2.4459171295166016,0.8766943262949422,0.95
garch,,-4.8082035779953,2.4374964237213135,0.7866822690103337,0.95
garch,,-0.02866685390472412,2.2649595737457275,0.882879330785064,0.97
garch,,-7.655654400587082,2.1147518157958984,0.7170409766550726,1.18
garch,,-5.554724633693695,2.3372442722320557,0.7911436968139997,0.91
garch,,-3.4998786449432373,2.6425058841705322,0.8673270195469849,1.08
garch,,-6.050758361816406,1.9449518918991089,0.7778518049577473,0.95
garch,,-5.491103529930115,2.9276721477508545,0.8391177656397142,1.13
garch,,-3.274117112159729,2.330676794052124,0.8271018456375636,1.09
garch,,-4.396493434906006,2.6923909187316895,0.8377370222228666,1.14
garch,,-5.082246661186218,2.1817286014556885,0.7892920348600087,1.09
garch,,-2.6486241817474365,2.5127859115600586,0.8319678681056114,0.9
garch,,-1.4835131168365479,2.806323528289795,0.8656608659162143,1.09
garch,,-2.9485005140304565,3.2162623405456543,0.9001120476379374,1.38
garch,,-4.249803423881531,2.8802530765533447,0.8557292825921359,1.07
garch,,-5.441649854183197,2.552488088607788,0.8298256897854529,0.94
garch,,-3.480340838432312,2.560525894165039,0.833817345384731,1.38
demucs,,10.355784893035889,3.072246789932251,0.9851718694998963,2.64
demucs,,8.982454538345337,3.1082587242126465,0.9615262837427201,3.39
demucs,,7.880476117134094,3.243004322052002,0.9685526201746124,3.04
demucs,,8.308830261230469,3.1267387866973877,0.9807023745884238,2.27
demucs,,12.0919930934906,3.353888511657715,0.9809899403255656,3.59
demucs,,4.720295071601868,2.9642691612243652,0.964894543019275,2.39
demucs,,9.306904077529907,3.448934555053711,0.9727139335572514,2.78
demucs,,7.43615984916687,3.196873903274536,0.9390491688167429,2.85
demucs,,9.681975841522217,3.1885159015655518,0.9760914107630281,3.2
demucs,,8.816273212432861,3.3936662673950195,0.9809518990817331,2.32
demucs,,10.411415100097656,3.5419249534606934,0.9828551077183493,2.56
demucs,,7.742275595664978,3.0750179290771484,0.9672586961286601,2.28
demucs,,7.31844961643219,3.210635185241699,0.9715427675295512,2.43
demucs,,9.405817985534668,3.322343349456787,0.9882027037644263,2.59
demucs,,5.836981534957886,3.1563632488250732,0.9818680111353058,2.66
demucs,,8.629682064056396,2.862882137298584,0.9515765093963051,2.73
demucs,,7.848069667816162,3.0250399112701416,0.9534565205709367,3.57
demucs,,8.585108518600464,3.0056397914886475,0.941346809076676,2.88
demucs,,7.804816961288452,3.5959408283233643,0.987728719571916,2.61
demucs,,4.8186928033828735,2.909973621368408,0.9629706357197545,3.91
demucs,,9.543955326080322,3.2293450832366943,0.9694747690457637,2.5
demucs,,9.310388565063477,3.1832027435302734,0.9712819871096133,2.96
demucs,,9.596673846244812,2.7732274532318115,0.9100490930702665,3.37
demucs,,9.77561354637146,3.456425666809082,0.9849089219450411,2.74
demucs,,9.036815166473389,3.1995108127593994,0.9722206975304241,4.09
demucs,,8.999931812286377,3.1427414417266846,0.9703228307777448,2.34
demucs,,7.388197183609009,3.0843663215637207,0.9755878986349656,2.94
demucs,,8.671085834503174,3.173736333847046,0.9743190454019243,2.48
demucs,,13.50137710571289,3.567474365234375,0.9863214817864061,3.0
demucs,,11.85063362121582,3.1203527450561523,0.9871293627745573,3.37
demucs,,6.343960762023926,3.0709681510925293,0.9521279312041009,3.54
demucs,,7.276489734649658,3.2925782203674316,0.9862539112771912,2.87
demucs,,7.667815685272217,3.2808003425598145,0.9805138386172114,2.85
demucs,,-6.268728971481323,1.7550907135009766,0.8178322804843444,3.21
demucs,,10.278297662734985,3.6211934089660645,0.9916061712213039,2.46
demucs,,9.14319634437561,3.146617889404297,0.9682551557162631,3.41
demucs,,13.897180557250977,3.4374423027038574,0.9848591290330316,3.16
demucs,,7.10605263710022,3.0434913635253906,0.9647563629916709,3.68
demucs,,7.433091402053833,3.302030563354492,0.9736113308481594,2.35
demucs,,10.378435850143433,3.5829169750213623,0.9846934812608136,2.89
demucs,,11.893760561943054,3.8848681449890137,0.9910113309664881,2.79
demucs,,10.582759976387024,3.4154508113861084,0.9818546559726604,2.93
demucs,,7.691711783409119,3.3706421852111816,0.9865355575868432,3.4
demucs,,10.276477336883545,3.460191249847412,0.9774171796555537,2.91
