Method,0,SNR,PESQ,STOI,Runtime
logmnse,,-25.46473554495676,0.06856556981801987,0.08950503176879204,2.85
logmnse,,-26.733689118205586,0.46780940890312195,0.12019683481884888,2.55
logmnse,,-25.867324158064406,0.10145703703165054,0.11016405796085778,2.5
logmnse,,-27.158020047858482,0.17085348069667816,0.1797314879469561,2.81
logmnse,,-27.38551448559185,0.36697399616241455,0.18366956993738923,2.82
logmnse,,-27.371760643281895,0.0289413221180439,0.15761784773487575,3.01
logmnse,,-27.27725961603958,0.29702112078666687,0.1372670932677799,2.79
logmnse,,-27.37934605831658,0.15965640544891357,0.13514181181668064,3.04
logmnse,,-26.588741087839722,0.05921067297458649,0.1446650373384449,2.88
logmnse,,-27.26049705311979,0.2837924361228943,0.11485256810012519,2.47
mmse,,-0.043282508850097656,2.6628639698028564,0.9270863162209707,0.44
mmse,,-4.0473151206970215,2.641072988510132,0.8442415311804643,0.53
mmse,,-0.7249283790588379,2.807509183883667,0.9265110028136047,0.45
mmse,,-0.0679326057434082,2.704777240753174,0.9458341993992914,0.49
mmse,,-1.8024826049804688,2.578779935836792,0.8599281038402083,0.55
mmse,,-0.0897681713104248,2.7168338298797607,0.9253318990770448,0.45
mmse,,-8.401528596878052,2.576432704925537,0.8753703514661106,0.47
mmse,,0.3361654281616211,2.4751906394958496,0.9409624754179827,0.51
mmse,,-5.586987137794495,2.7936172485351562,0.862874646844737,0.45
mmse,,-0.32605767250061035,2.70611310005188,0.9341531695219127,0.48
mmse,,0.5405700206756592,2.818166494369507,0.9310876060953379,0.58
mmse,,-0.7724213600158691,2.7086637020111084,0.9462428441603999,0.48
mmse,,-0.4193878173828125,2.6280055046081543,0.9241375656814425,0.55
mmse,,-1.701338291168213,2.6960864067077637,0.8930111241649908,0.59
mmse,,-0.836186408996582,2.7669131755828857,0.8854690289530485,0.52
mmse,,-1.0374021530151367,2.643226385116577,0.902203630200293,0.46
mmse,,-5.262961387634277,2.682469606399536,0.8601111147906642,0.48
mmse,,-0.14777183532714844,2.6687755584716797,0.927144962262207,0.53
mmse,,0.13524532318115234,2.650712490081787,0.9207884430376364,0.45
mmse,,-0.5952751636505127,2.700071334838867,0.9339919930138425,0.52
mmse,,1.1120831966400146,2.663609504699707,0.9053732608297631,0.54
mmse,,-4.360744953155518,2.7165729999542236,0.8547998495644117,0.47
mmse,,-0.9436476230621338,2.6087377071380615,0.8306098041082817,0.51
mmse,,-1.7687642574310303,2.5171778202056885,0.8837774231895068,0.48
mmse,,-7.082335352897644,2.4798409938812256,0.8285545757207817,0.54
mmse,,-1.6774511337280273,2.762974262237549,0.8910429608229158,0.6
mmse,,-0.3259313106536865,2.9671194553375244,0.8957698208993087,0.51
mmse,,-3.3588504791259766,2.5584654808044434,0.8326605765940226,0.49
mmse,,-0.2965700626373291,2.663255214691162,0.9118463362787189,0.47
mmse,,-6.387915015220642,2.5523557662963867,0.8171477782536034,0.49
mmse,,-6.923394203186035,2.3553507328033447,0.8471086649318843,0.51
mmse,,-0.8811008930206299,2.7349040508270264,0.9008403374538867,0.55
mmse,,-2.5491881370544434,2.563922643661499,0.7986969065624069,0.46
mmse,,-6.148049831390381,2.502371311187744,0.8430745729998692,0.51
mmse,,-3.23966383934021,2.5351264476776123,0.9039616532184117,0.5
mmse,,-2.2650766372680664,3.1737353801727295,0.9058954502737089,0.5
mmse,,-4.532499313354492,2.737618923187256,0.8852129106865716,0.46
mmse,,-1.895430088043213,2.5449042320251465,0.869956893449802,0.51
mmse,,-1.9835364818572998,3.052722215652466,0.8926059358845067,0.53
mmse,,0.44907569885253906,3.2718300819396973,0.9258565797894179,0.54
mmse,,-3.7518715858459473,3.142110824584961,0.8907285045978062,0.52
mmse,,-0.5049550533294678,3.198957681655884,0.9332620646435856,0.57
mmse,,-1.6175830364227295,2.6928608417510986,0.9028652074127583,0.56
mmse,,-0.571821928024292,2.6845154762268066,0.9202520861705162,0.45
dtln,,-9.779192805290222,2.035186290740967,0.7258783297675556,0.81
dtln,,-3.112577199935913,2.6025829315185547,0.8837845676913765,2.61
dtln,,-7.632020115852356,2.609884023666382,0.8261272946131547,0.77
dtln,,-8.806682229042053,2.2668161392211914,0.7956565005706373,0.86
dtln,,-8.727385997772217,2.4269771575927734,0.8088559801247306,2.53
dtln,,-10.527728199958801,2.2642242908477783,0.7499394302303246,0.77
dtln,,-11.279168725013733,2.0692384243011475,0.7490034725857552,1.05
dtln,,-5.593768358230591,2.536297082901001,0.8866026048715113,0.9
dtln,,-10.60678094625473,2.461329221725464,0.7930928687600509,0.79
dtln,,-7.101979851722717,2.3248114585876465,0.8159838977779553,0.81
dtln,,-7.1536993980407715,2.5919039249420166,0.8451890579436864,1.07
dtln,,-9.917562007904053,2.218263626098633,0.784555949913161,0.77
dtln,,-10.705389976501465,1.9365837574005127,0.684034727709798,0.97
dtln,,-7.181289196014404,2.672633647918701,0.859201286392105,0.97
dtln,,-12.315545082092285,1.8594534397125244,0.6715971510244892,0.9
dtln,,-9.296583533287048,2.1949357986450195,0.7860265128696274,0.77
dtln,,-11.433254182338715,2.1378910541534424,0.7228381145476095,0.8
dtln,,-8.252725005149841,2.4615280628204346,0.8305120805357368,0.92
dtln,,-8.778616786003113,2.173887252807617,0.800983404394854,0.76
dtln,,-7.776434421539307,2.450383186340332,0.828553609600851,0.93
dtln,,-9.512910842895508,2.17055606842041,0.7397053242808425,0.93
dtln,,-11.213011741638184,2.131866693496704,0.7363448117058343,0.79
dtln,,-4.994642734527588,2.4079172611236572,0.7932020581022206,1.17
dtln,,-7.512491941452026,2.430130958557129,0.8291088748615096,0.83
dtln,,-7.196207046508789,2.5874180793762207,0.8793872492464994,1.26
dtln,,-4.916547536849976,2.6563265323638916,0.8978275740807088,1.06
dtln,,-5.348634123802185,2.6875274181365967,0.8650550561752117,0.89
dtln,,-10.77742338180542,2.1570634841918945,0.7032899350704708,0.92
dtln,,-11.277489364147186,2.039912700653076,0.6571703640058121,1.04
dtln,,-4.671574831008911,2.786069631576538,0.8845967971299649,1.07
dtln,,-8.600378632545471,2.36102032661438,0.8431974498314857,1.09
dtln,,-9.365500211715698,2.2695915699005127,0.7631643056181194,0.96
dtln,,-7.650042772293091,2.3762643337249756,0.7426727228239751,0.8
dtln,,-9.67021644115448,2.3096022605895996,0.7693855764260458,0.89
dtln,,-7.837597131729126,2.5026535987854004,0.8672567485908129,0.85
dtln,,-9.739320278167725,2.360136032104492,0.7556165780984178,0.83
dtln,,-11.351874470710754,2.224275588989258,0.7366812756366944,0.78
dtln,,-6.5524232387542725,2.5077743530273438,0.8609544607628234,0.9
dtln,,-8.651410937309265,2.7714602947235107,0.8465377145493135,0.92
dtln,,-5.3318387269973755,2.6767401695251465,0.8622140023398875,0.91
dtln,,-7.82005250453949,2.8396053314208984,0.8386510957998601,0.9
dtln,,-7.681219577789307,2.594155788421631,0.8110250947880233,1.0
dtln,,-8.80981981754303,2.4860501289367676,0.8087049531223014,1.15
dtln,,-7.542893290519714,2.5637800693511963,0.8098028858177705,0.94
garch,,-11.500702202320099,2.3515191078186035,0.750969142166208,0.9
garch,,-1.4747977256774902,2.907604217529297,0.9255863780465544,2.45
garch,,-10.195971429347992,2.624569892883301,0.7867097248206155,0.89
garch,,-4.587998390197754,2.6610193252563477,0.9042592220076222,1.02
garch,,-9.932392239570618,2.6016225814819336,0.8282695934315036,2.53
garch,,-11.111144125461578,2.5653417110443115,0.7585033377380102,0.88
garch,,-10.330172181129456,2.153876781463623,0.819444377698275,0.96
garch,,-4.8899078369140625,2.5079076290130615,0.8947400384923071,1.35
garch,,-10.646870136260986,3.078317642211914,0.8296152848949804,0.89
garch,,-6.301645040512085,2.698667049407959,0.8601849246514122,1.2
garch,,-7.691332101821899,2.7021853923797607,0.8568175637142719,1.12
garch,,-10.23891270160675,2.6123619079589844,0.8245447490104578,1.16
garch,,-11.532460451126099,2.2883760929107666,0.743754594963323,1.14
garch,,-8.108147382736206,2.61169171333313,0.8616762415157115,1.17
garch,,-12.391506135463715,2.382356882095337,0.735651646815429,1.07
garch,,-10.226036310195923,2.5463757514953613,0.7952471133773543,0.89
garch,,-9.389735460281372,3.0368869304656982,0.8594507651917589,0.94
garch,,-9.613673686981201,2.5439746379852295,0.835583651589599,1.11
garch,,-10.374078750610352,2.4609742164611816,0.7965046285855092,0.88
garch,,-7.264642119407654,2.723349094390869,0.868682674005174,1.09
garch,,-11.229670941829681,2.3772406578063965,0.7540299388507757,1.11
garch,,-10.11415183544159,2.7969014644622803,0.8229368218212567,0.96
garch,,-9.246472716331482,2.361929178237915,0.7538934573831104,1.05
garch,,-5.569121837615967,2.703739643096924,0.9025129240903028,1.25
garch,,-7.595023512840271,2.929840564727783,0.9082547334008727,1.07
garch,,-5.620924234390259,2.7172019481658936,0.9036037184750367,1.57
garch,,-4.920086860656738,2.9008164405822754,0.8678503678400304,1.37
garch,,-11.740883886814117,2.469705581665039,0.7326118276295132,0.9
garch,,-12.28422999382019,2.5821595191955566,0.7164443899492323,0.97
garch,,-5.49277663230896,3.0364274978637695,0.9116757443703597,0.98
garch,,-7.682642936706543,2.6710028648376465,0.8810776465289706,1.03
garch,,-11.604546308517456,2.607692241668701,0.752936824212542,1.43
garch,,-7.256655693054199,2.549333333969116,0.7860068696569287,0.91
garch,,-5.8853983879089355,2.9077649116516113,0.8975038325249306,1.06
garch,,-8.397287130355835,2.5264508724212646,0.8908441516765322,1.31
garch,,-9.329320192337036,2.6144113540649414,0.8037128067386611,0.95
garch,,-10.235319137573242,2.748701810836792,0.8371058206046124,0.96
garch,,-9.412410259246826,2.4544596672058105,0.8367645566126573,1.55
garch,,-8.748593926429749,3.038957357406616,0.8748464929916433,1.13
garch,,-5.502524971961975,2.9577670097351074,0.8833090398319334,1.11
garch,,-7.250338792800903,3.3177034854888916,0.908581710514035,1.08
garch,,-9.249073266983032,2.9521994590759277,0.8415438447729195,1.58
garch,,-8.029508590698242,2.857947587966919,0.8626874650766899,1.07
garch,,-5.704290270805359,2.8134045600891113,0.8817129565977969,0.89
demucs,,7.140803337097168,3.4787049293518066,0.9782127757384775,2.54
demucs,,10.124430656433105,3.6980252265930176,0.9896138842882364,2.65
demucs,,5.916310548782349,3.413055181503296,0.9863245062847861,2.39
demucs,,7.765936851501465,3.264782428741455,0.9912916668411392,3.33
demucs,,5.462207794189453,3.5002362728118896,0.9824899818135011,3.97
demucs,,6.356421709060669,3.4361045360565186,0.9911297020485653,2.29
demucs,,-11.227801144123077,1.79316246509552,0.8388082803025033,2.47
demucs,,9.008338451385498,3.261363983154297,0.9916039321596031,2.72
demucs,,8.044973611831665,3.777341604232788,0.9957935818879184,2.98
demucs,,6.665617227554321,3.6123318672180176,0.9912940743160042,2.29
demucs,,6.248369216918945,3.459967613220215,0.9771027682315472,2.94
demucs,,5.271501541137695,3.5358550548553467,0.9926956181601286,2.36
demucs,,7.160513401031494,3.4877641201019287,0.9845245316131864,3.39
demucs,,2.9459023475646973,3.2220799922943115,0.9821532156242321,3.83
demucs,,4.283771514892578,3.460562229156494,0.9747173513803224,2.68
demucs,,6.981978416442871,3.32519268989563,0.9805590941173529,2.48
demucs,,5.7053351402282715,3.7536685466766357,0.9933124839103968,2.37
demucs,,5.87794303894043,3.3890540599823,0.989501065798996,3.75
demucs,,5.7757484912872314,3.338937520980835,0.9830664460195411,2.22
demucs,,7.014427185058594,3.30885910987854,0.983811636233237,3.34
demucs,,6.240108013153076,3.171818971633911,0.969611892561561,3.01
demucs,,5.463384389877319,3.476081371307373,0.9836393750923148,2.39
demucs,,7.450680732727051,3.000089406967163,0.9417955122346703,3.26
demucs,,6.790636777877808,3.470816135406494,0.9882791033545241,2.46
demucs,,5.85310697555542,3.6162707805633545,0.9916960104209213,3.35
demucs,,5.565062761306763,3.272423505783081,0.9719020581634004,3.35
demucs,,7.751950025558472,3.615558624267578,0.9827497558546089,2.77
demucs,,6.491091251373291,3.3534374237060547,0.9692597995374744,2.81
demucs,,6.447939872741699,3.418488025665283,0.9774005479928961,2.49
demucs,,8.47366213798523,3.7541701793670654,0.9907852603633838,2.5
demucs,,4.073253870010376,3.4486117362976074,0.9909965951667188,3.07
demucs,,6.972936391830444,3.4498982429504395,0.986450778840631,2.87
demucs,,5.20133376121521,3.4629523754119873,0.9659154447673436,2.89
demucs,,7.366615533828735,3.65380859375,0.9911838131132997,3.12
demucs,,6.774328947067261,3.5438175201416016,0.9926506584034339,3.96
demucs,,10.795924663543701,3.753225564956665,0.9918457616655991,3.01
demucs,,5.969448089599609,3.5925488471984863,0.9934063019307963,2.39
demucs,,4.980500936508179,3.322791576385498,0.9803486655017649,2.79
demucs,,8.365668058395386,3.572261095046997,0.9864783332787771,2.81
demucs,,7.112529277801514,3.6725215911865234,0.9880593432110507,2.84
demucs,,8.685978651046753,3.967608690261841,0.9957086830228007,2.78
demucs,,11.704785823822021,3.4437389373779297,0.9912468315867163,4.44
demucs,,8.516706228256226,3.699768304824829,0.988526002928351,3.41
demucs,,5.779353380203247,3.6102285385131836,0.9892148978817454,3.2
