Method,0,SNR,PESQ,STOI,Runtime
dtln,,2.310709703043301,1.5427730083465576,0.6264216597292201,0.77
dtln,,3.8069429993629456,1.7551058530807495,0.7154349413460362,1.19
dtln,,4.20601759966587,1.9142500162124634,0.732719030478345,0.88
dtln,,4.7958542330135145,1.9925076961517334,0.6858673920198932,0.86
dtln,,1.813083961671964,1.5979347229003906,0.6604597138293621,1.14
dtln,,1.864002605852182,1.6050702333450317,0.553767227807947,0.96
dtln,,1.9450777396559715,1.5490531921386719,0.6395859633001529,0.96
dtln,,-0.1730966503964737,1.8725460767745972,0.6580562166860563,1.04
dtln,,1.6223269701004028,1.3071368932724,0.5411840764223842,0.85
dtln,,1.6028980051083863,1.6350971460342407,0.5551795397678083,1.17
dtln,,2.3507126979529858,1.431577444076538,0.5623550200826085,0.92
dtln,,2.912510484457016,1.6485803127288818,0.7544669560162314,0.89
dtln,,1.7668244777706832,1.3988783359527588,0.6207210867534143,0.78
dtln,,1.5303116311076792,1.3507798910140991,0.49417036766276,1.04
dtln,,0.021025349145133987,1.5548717975616455,0.6249187171677224,0.79
dtln,,2.721790303594105,1.6548824310302734,0.6259360632202516,0.89
dtln,,2.760886773467064,2.4690358638763428,0.8060220377248795,0.92
dtln,,2.615485881004531,2.133096694946289,0.7574758420186425,1.17
dtln,,2.8347570162651436,1.6031585931777954,0.5730612414823939,0.75
dtln,,0.46296251937747,1.914873719215393,0.7257855233494698,1.02
dtln,,3.396991471563524,2.070716142654419,0.7666496825720324,1.15
garch,,1.2569109388655875,1.5542011260986328,0.6137608723192284,0.91
garch,,9.510613114411512,2.1514368057250977,0.8136391917333334,2.33
garch,,5.21429106593132,1.5678620338439941,0.7554812666873421,1.0
garch,,2.1487734887170973,1.6924859285354614,0.5875940424010334,1.13
garch,,2.635803190188426,1.595781922340393,0.6284311900485043,2.5
garch,,3.0085065960884094,1.7341493368148804,0.6780905096386145,1.05
garch,,1.1566682904958725,1.4815948009490967,0.6320139240864365,1.18
garch,,6.563248832066506,2.0935113430023193,0.7852896898712273,1.06
garch,,1.9822397561108573,2.171072244644165,0.6891918030729836,1.22
garch,,4.09187525510788,2.353520631790161,0.7827149604904287,0.99
garch,,4.351030570970238,1.6552685499191284,0.7211601052732618,0.97
garch,,2.5514451880007982,1.5700255632400513,0.6026244049678473,1.12
garch,,1.3771992826474388,1.5787827968597412,0.5132141229661589,1.06
garch,,2.9882069791754873,1.4906026124954224,0.6492571784988084,0.97
garch,,1.9709995704195649,1.0394126176834106,0.5636315780708481,1.08
garch,,3.017265905561146,1.9253060817718506,0.6773402819714134,0.93
garch,,1.4910577982664108,1.6330134868621826,0.6047775710845745,0.91
garch,,3.308250479977062,1.9018197059631348,0.7307996617730305,1.07
garch,,2.759671062231064,1.837630033493042,0.7562690377787777,0.96
garch,,1.9014445329401042,1.6868268251419067,0.5106102751789748,1.33
garch,,2.558891490334645,1.40183687210083,0.6364831770042015,1.18
garch,,3.09321453794837,1.6071536540985107,0.6847983515934362,1.39
garch,,4.477527309209108,1.429123878479004,0.619299105378375,1.04
garch,,3.4389946342261624,1.7637691497802734,0.7093268294992131,0.92
garch,,3.3367544412612915,1.7995423078536987,0.7506703842818467,1.27
garch,,6.220528231227149,1.989187240600586,0.7553248986253869,1.05
garch,,6.453879914986018,2.2126195430755615,0.7819078490047263,1.07
garch,,4.276322200960294,1.9543920755386353,0.7400767542335361,1.06
garch,,1.6969038154450011,1.5762958526611328,0.5504911999516228,1.33
garch,,3.057408593595028,1.7798292636871338,0.7311340519963652,1.25
garch,,3.798984158784151,2.056443214416504,0.714336269164736,0.95
garch,,1.5206509828567505,1.446913242340088,0.6084197197573576,1.06
garch,,2.0565996204419434,1.73736572265625,0.6256917432792926,1.1
garch,,3.3290992490947247,1.4766755104064941,0.613107819452057,1.06
garch,,3.589918464422226,1.616249680519104,0.7585779855417695,1.03
garch,,2.3599528311279983,1.6109737157821655,0.6628739356720451,0.91
garch,,3.687803523683897,1.825470209121704,0.5726018995776807,0.93
garch,,0.6139831331012147,1.930482268333435,0.6935305862657642,1.16
garch,,2.3699619668784067,1.6087145805358887,0.5893441892301082,1.05
garch,,2.6204200834035873,2.876821994781494,0.865226999801779,1.09
garch,,3.8220600229837487,2.564634323120117,0.8115207042105025,1.07
garch,,3.580913589560737,1.765190839767456,0.6015717457070167,1.04
garch,,3.789056520909071,2.1282598972320557,0.7857218333048649,1.16
garch,,4.145508388792223,2.287767171859741,0.8101980131587982,1.06
demucs,,3.2798222490615103,1.9503815174102783,0.8398971408757642,2.4
demucs,,16.880713135773817,2.5211472511291504,0.9305510770767614,2.62
demucs,,14.265563935041428,2.5918169021606445,0.9467266799137081,2.58
demucs,,10.856800344901103,2.177311897277832,0.9043309662908867,3.2
demucs,,12.061183718161601,2.4554028511047363,0.9045907067403788,2.99
demucs,,9.765764474868774,2.409630298614502,0.9229325273464846,2.63
demucs,,7.603270635008812,2.2606351375579834,0.8904792306478646,2.28
demucs,,13.708831269581765,2.9836809635162354,0.9492775250791956,2.77
demucs,,11.176378849271487,2.786299467086792,0.9504646707867161,2.93
demucs,,13.908324241638184,2.980306625366211,0.967688723704312,2.29
demucs,,11.834653002725304,2.136183500289917,0.8944424495864617,3.37
demucs,,13.14727378077805,2.3422725200653076,0.87315638239944,2.32
demucs,,8.511436721087762,2.3508546352386475,0.8979226051372882,2.78
demucs,,11.563825246234813,2.0052826404571533,0.8794350726775155,2.64
demucs,,9.593072118093744,2.514117479324341,0.9077298789582255,2.96
demucs,,11.385209669294056,2.4761979579925537,0.9066948552257441,2.47
demucs,,12.260868027806282,2.477634906768799,0.9244112473629195,2.3
demucs,,13.982736342232158,2.6264290809631348,0.9269950164907474,2.82
demucs,,14.0692637860775,2.8237853050231934,0.9686084437395237,3.86
demucs,,10.36904055721493,2.0542166233062744,0.8569726983730945,3.15
demucs,,3.4858805092517287,1.5540357828140259,0.7670077976015891,2.91
demucs,,14.430300500243902,2.676945924758911,0.9362405506165944,3.89
demucs,,14.24201088026166,2.226492166519165,0.8356216600289077,2.63
demucs,,11.642152118757565,2.3856470584869385,0.9321410016342396,2.87
demucs,,12.222551703453064,2.5676140785217285,0.9016941687785239,4.33
demucs,,10.295144067370643,2.8151700496673584,0.9357756578944196,2.79
demucs,,13.895803533302669,2.7376763820648193,0.9368839830163824,3.15
demucs,,11.47247441119589,2.434755802154541,0.9169416847760956,2.83
demucs,,2.7567877973881316,1.6638634204864502,0.732927097612512,3.06
demucs,,13.703933618962765,2.655330181121826,0.9432123422530663,2.84
demucs,,18.489338625222445,2.9014220237731934,0.9618760532368714,2.4
demucs,,14.67485323548317,2.7557241916656494,0.94281181209191,4.1
demucs,,9.576779965023547,2.0136687755584717,0.8845437784687494,2.93
demucs,,13.44116372987628,2.446800947189331,0.8758157528220315,2.77
demucs,,15.776792019605637,2.736582040786743,0.9669583235932878,3.32
demucs,,10.618221664288399,2.489515781402588,0.9442731227177024,2.8
demucs,,11.308719294214598,2.283134698867798,0.7809555738837634,2.38
demucs,,12.369229541384925,2.850266695022583,0.9440903152566277,2.76
demucs,,9.241701592809193,2.260648488998413,0.8761181847445373,3.55
demucs,,18.405063971877098,3.5312933921813965,0.9817395692607324,2.88
demucs,,14.637163673076827,3.0275886058807373,0.9602318787660644,3.48
demucs,,9.925067172610511,2.2942352294921875,0.8830483524425692,2.35
demucs,,19.571248274296522,3.0607025623321533,0.9683739346351944,3.04
demucs,,14.131279269968218,3.1553914546966553,0.9603165865170415,2.84
