Method,0,SNR,PESQ,STOI,Runtime
logmnse,,-27.61849680889987,0.39906659722328186,0.1360660059405341,2.78
logmnse,,-27.758208682914415,0.24102365970611572,0.1275093679387868,2.94
mmse,,1.210196614265442,1.8906149864196777,0.8499696677805358,0.5
mmse,,0.4148048162460327,2.004908800125122,0.7554329544126682,0.57
mmse,,0.19316136837005615,2.1684153079986572,0.7926218916462665,0.45
mmse,,0.6856244802474976,1.9932663440704346,0.816130568172067,0.44
mmse,,0.4090172052383423,1.9681202173233032,0.7200074005113686,0.5
mmse,,0.9428960084915161,2.0471720695495605,0.8053544999144713,0.46
mmse,,0.03536641597747803,1.832507610321045,0.7279819481566688,0.54
mmse,,1.7703622579574585,1.98756742477417,0.8312597427363877,0.52
mmse,,1.3732856512069702,2.0527939796447754,0.7946421525900769,0.44
mmse,,1.269606351852417,2.1466867923736572,0.7001844416034144,0.54
mmse,,2.5560641288757324,2.601214647293091,0.8188067783285502,0.47
mmse,,1.3989919424057007,1.872346043586731,0.7682367102350711,0.44
mmse,,1.3448095321655273,2.072873115539551,0.8167746604676468,0.54
mmse,,-0.40447473526000977,1.9718968868255615,0.6678321135348704,0.52
mmse,,0.21372199058532715,1.991793155670166,0.852284480047675,0.44
mmse,,3.6798256635665894,1.812774896621704,0.7053815367129588,0.55
mmse,,0.8044636249542236,2.10573410987854,0.8033354889326887,0.55
mmse,,0.7366228103637695,2.000535011291504,0.7568708274781736,0.54
mmse,,2.4496090412139893,2.2592098712921143,0.7999414552799082,0.51
mmse,,1.0197454690933228,2.123643398284912,0.6951795353167913,0.47
mmse,,1.3014525175094604,1.8405708074569702,0.7465006705768858,0.48
mmse,,0.2021273970603943,2.1035826206207275,0.8440917513319488,0.46
mmse,,1.9960099458694458,1.8441057205200195,0.8260411678556282,0.48
mmse,,1.7049682140350342,1.850326657295227,0.8538350565828693,0.51
mmse,,3.2329225540161133,1.7977584600448608,0.7428792600089205,0.52
mmse,,2.406599521636963,1.7810776233673096,0.6859555757733556,0.45
mmse,,-0.4298818111419678,1.9724199771881104,0.7051322433338936,0.52
mmse,,1.0022270679473877,1.970360279083252,0.8261999753541363,0.53
mmse,,0.8270364999771118,2.312682628631592,0.7864425524545482,0.49
mmse,,1.8509477376937866,2.0616772174835205,0.62416647658816,0.46
mmse,,0.28903841972351074,2.1766586303710938,0.8031110081835287,0.56
mmse,,0.17327487468719482,2.0913848876953125,0.7739252070272139,0.56
mmse,,-0.6098753213882446,1.7566746473312378,0.7239274542069926,0.48
mmse,,0.24727582931518555,1.9917625188827515,0.8144436672411709,0.54
mmse,,0.9003341197967529,2.131608009338379,0.7992394941245414,0.63
mmse,,-0.6349387764930725,1.8669368028640747,0.7311435967799056,0.54
mmse,,-0.18895834684371948,2.2090930938720703,0.7642138213415497,0.47
mmse,,0.20081192255020142,1.9702032804489136,0.7542842029699092,0.51
mmse,,-0.34533411264419556,2.263899326324463,0.8191098567815815,0.51
mmse,,4.296554327011108,2.785292387008667,0.8859620254970798,0.54
mmse,,3.9195913076400757,2.785036563873291,0.8614203208149863,0.54
mmse,,0.5707550048828125,1.9940049648284912,0.7827182229312115,0.49
mmse,,1.9019711017608643,2.746227741241455,0.8440222308066105,0.52
mmse,,4.437053799629211,2.542668104171753,0.8563065409088902,0.57
dtln,,-1.6818872094154358,1.59041428565979,0.694069428990416,1.07
dtln,,-0.6781858205795288,1.7875267267227173,0.6919840374057856,2.44
dtln,,-1.3658881187438965,2.0323374271392822,0.687288506935812,0.77
dtln,,-2.5019651651382446,1.9275107383728027,0.6611744369368914,0.76
dtln,,1.741970181465149,2.0494163036346436,0.76591532450943,2.08
dtln,,-2.067217230796814,1.5196186304092407,0.6218430929350663,0.79
dtln,,-0.9963652491569519,1.8649486303329468,0.7322867937048628,0.88
dtln,,0.3481888771057129,2.103726863861084,0.8244198367309965,1.09
dtln,,-1.2568965554237366,1.7720047235488892,0.6837523063854285,0.99
dtln,,-3.685159385204315,1.657576560974121,0.5787478822054197,0.88
dtln,,-2.3312854766845703,2.115823984146118,0.7038530922378861,0.79
dtln,,-1.476781964302063,1.4950815439224243,0.6494242928902706,0.74
dtln,,0.2510923147201538,2.081625461578369,0.761658570302043,0.94
dtln,,1.975277066230774,2.2700355052948,0.7737819452206061,0.82
dtln,,-2.0384326577186584,1.6851513385772705,0.6823537652471857,1.03
dtln,,2.2344672679901123,1.7465559244155884,0.6880879768261237,0.88
dtln,,-1.9146648049354553,1.9254837036132812,0.6672714363635707,0.93
dtln,,-2.8676560521125793,1.9196913242340088,0.6611400985397327,0.9
dtln,,1.54127836227417,2.241180419921875,0.7895959323605127,1.17
dtln,,-2.844444364309311,1.8770239353179932,0.632457162841806,0.79
dtln,,-1.0748288035392761,1.792468786239624,0.708468119049025,1.06
dtln,,-0.5540689826011658,1.7264457941055298,0.7004475756843244,1.06
dtln,,-2.1335577964782715,1.60289466381073,0.5934849696126986,0.83
dtln,,0.837053656578064,1.9295035600662231,0.815313674099308,0.99
dtln,,-1.136624813079834,1.6731303930282593,0.6354023770291548,0.91
dtln,,-2.4638473987579346,1.7267627716064453,0.6034775218629921,0.73
dtln,,-0.8678221702575684,1.9565155506134033,0.7036804603189986,0.91
dtln,,-0.3089156746864319,1.8907040357589722,0.7326144883424681,0.93
dtln,,-1.9619795680046082,2.114908456802368,0.7454504094591633,0.79
dtln,,-1.0307618975639343,1.783187985420227,0.5885418205048746,0.79
dtln,,-1.6581517457962036,1.8386303186416626,0.6216039791907091,1.22
dtln,,-0.7948940992355347,1.954563856124878,0.686940323751718,0.96
dtln,,-2.3325634002685547,1.6501799821853638,0.6388029737280324,0.82
dtln,,-1.8632140755653381,1.3766058683395386,0.5931922756451798,0.96
dtln,,1.4357250928878784,2.1056599617004395,0.7962768682134795,1.06
dtln,,-0.9390032291412354,2.010110855102539,0.7497704597888613,0.91
dtln,,-2.7800947427749634,1.9666601419448853,0.6470796737317207,0.83
dtln,,0.39057761430740356,1.8352155685424805,0.7310896784014764,1.05
dtln,,-2.92966365814209,1.9218218326568604,0.6821721597696098,0.79
dtln,,1.287129521369934,2.344618320465088,0.812027051676341,0.92
dtln,,-0.48759281635284424,2.4365952014923096,0.7923710909073588,0.92
dtln,,-0.7492682337760925,1.9638915061950684,0.666880812362401,0.77
dtln,,0.73447585105896,2.58840274810791,0.8248313519045295,0.88
dtln,,-1.1248651146888733,2.162672758102417,0.75752507043872,1.25
garch,,2.6803821325302124,1.9115073680877686,0.8192833759068848,1.01
garch,,-0.4564875364303589,2.0660269260406494,0.7438022158670613,2.78
garch,,-1.43901526927948,1.92976713180542,0.70034750300954,1.16
garch,,-2.0851272344589233,1.9864140748977661,0.6924466817940091,0.92
garch,,6.9816213846206665,2.4422049522399902,0.8681569454047185,2.3
garch,,-2.271116077899933,1.7867608070373535,0.6768058681940977,0.89
garch,,-0.11561870574951172,1.9616745710372925,0.7977329885708663,1.3
garch,,-0.2416020631790161,2.123882293701172,0.8212258783522389,0.93
garch,,-1.468254029750824,1.9602123498916626,0.7051090397420241,0.91
garch,,-2.909187823534012,1.8953285217285156,0.6560982308251326,1.17
garch,,-0.44575631618499756,2.2350809574127197,0.7498986013039161,0.96
garch,,-0.9153488278388977,1.875563621520996,0.7426503414612972,1.14
garch,,0.1756531000137329,2.0004940032958984,0.772201745663946,1.41
garch,,2.161267399787903,2.51894474029541,0.8329006665465043,1.27
garch,,-1.15031898021698,2.005099296569824,0.7412577913576944,0.93
garch,,-0.2720463275909424,1.7659605741500854,0.6635009999025567,1.04
garch,,-1.5644249320030212,2.1015820503234863,0.7515862646767492,1.13
garch,,0.23225128650665283,2.2880966663360596,0.7960472629878927,1.09
garch,,3.0372440814971924,2.359358072280884,0.8044797984501092,1.07
garch,,-0.9590384364128113,2.291699171066284,0.7605782704023787,1.09
garch,,1.4239221811294556,2.0653982162475586,0.8051654493609932,0.98
garch,,1.156599223613739,2.1743686199188232,0.7838228681474416,0.92
garch,,-2.6595014333724976,1.8535276651382446,0.6699021697037685,1.23
garch,,2.183557152748108,1.9900774955749512,0.8398785629024992,1.03
garch,,-0.788288414478302,1.841264009475708,0.686246226256488,1.09
garch,,-2.0031487941741943,1.9240244626998901,0.6611204136960805,0.95
garch,,2.611740827560425,2.432795524597168,0.831500808698282,1.17
garch,,0.7322835922241211,2.116115093231201,0.8070325349328796,1.07
garch,,-0.5304494500160217,2.669304132461548,0.8235153220514797,0.91
garch,,0.49516022205352783,2.160212278366089,0.6778511268798635,0.94
garch,,-2.513653039932251,2.052391290664673,0.626021225575975,1.05
garch,,-1.7443948984146118,1.9506195783615112,0.6722913939099783,1.15
garch,,-1.6439813375473022,1.7056548595428467,0.7189977884215343,1.13
garch,,-2.2536438703536987,1.775342345237732,0.6646642236372855,1.1
garch,,1.2058484554290771,2.0869836807250977,0.815833696158702,1.25
garch,,0.5498337745666504,2.2608983516693115,0.8113989493400399,1.23
garch,,-1.3902771472930908,2.4442851543426514,0.7475748132132486,0.98
garch,,-1.0959053039550781,1.8714375495910645,0.7055217619665042,1.04
garch,,-2.1880298852920532,2.2312405109405518,0.7716635489832214,1.2
garch,,1.8401753902435303,2.5613458156585693,0.8431233583187523,1.1
garch,,0.034136176109313965,2.7277255058288574,0.8321074154688637,1.41
garch,,0.30451714992523193,2.1303582191467285,0.7452247462825489,0.88
garch,,0.7044827938079834,3.0358223915100098,0.8835492186116832,1.07
garch,,-0.1466265320777893,2.3937792778015137,0.8201275749733022,1.19
demucs,,12.496008276939392,2.8296022415161133,0.972479480856761,2.65
demucs,,10.484975576400757,2.8964269161224365,0.9485663741429512,3.04
demucs,,3.3812034130096436,2.431492567062378,0.9200897926557104,2.77
demucs,,9.671892523765564,2.685683488845825,0.9520315765224081,2.86
demucs,,14.972531199455261,3.0140764713287354,0.9598440049051303,2.58
demucs,,9.1596919298172,2.7052152156829834,0.93334709724932,2.31
demucs,,7.706394195556641,2.7843129634857178,0.9628597586588877,2.64
demucs,,12.014154195785522,3.073057174682617,0.981304740835485,3.68
demucs,,10.671149492263794,2.8165016174316406,0.954336498727865,2.28
demucs,,8.440661430358887,2.4905426502227783,0.9147523931098841,2.81
demucs,,15.493150353431702,3.1229593753814697,0.9738137574537358,2.45
demucs,,9.717212915420532,2.4687387943267822,0.93960912335547,2.97
demucs,,12.237431406974792,2.8639562129974365,0.9572162078062665,3.27
demucs,,12.365579009056091,3.2015864849090576,0.9675702649696031,3.79
demucs,,9.156049489974976,2.977123975753784,0.9734469733215079,2.41
demucs,,12.002626657485962,2.4780473709106445,0.8739262523039858,2.65
demucs,,8.874257802963257,2.5521738529205322,0.9446281600360988,2.97
demucs,,12.10086703300476,3.0671205520629883,0.9585491451460653,2.88
demucs,,9.546518921852112,3.188751220703125,0.9561061860116177,3.15
demucs,,9.33525800704956,2.918412923812866,0.9510441984742638,3.01
demucs,,10.429575443267822,2.7968881130218506,0.9514848633378605,3.26
demucs,,10.810786187648773,3.0213868618011475,0.9624072805273601,3.59
demucs,,12.33375370502472,3.0166094303131104,0.9585159604046295,3.58
demucs,,14.04931902885437,2.9833381175994873,0.9796734024783511,2.9
demucs,,11.060057878494263,2.722472667694092,0.9211155383943134,2.83
demucs,,10.855814218521118,2.654785633087158,0.9122999200362507,2.28
demucs,,11.87737226486206,3.293368339538574,0.973484413027439,2.74
demucs,,12.205144166946411,2.9877870082855225,0.9652793578321492,2.76
demucs,,12.18704879283905,3.472078561782837,0.9835032096041701,2.36
demucs,,9.46042537689209,2.691783905029297,0.8682836474632695,2.4
demucs,,11.088937520980835,2.9392595291137695,0.9543236408802873,2.87
demucs,,6.441182494163513,2.486762523651123,0.9253877130519053,3.0
demucs,,-1.3450121879577637,1.6997857093811035,0.7891037097908111,2.44
demucs,,11.396926045417786,2.906935691833496,0.9490885292234472,2.91
demucs,,10.110441446304321,2.7427263259887695,0.9321085859530008,3.88
demucs,,9.521454572677612,2.9305872917175293,0.9575793286672027,2.84
demucs,,9.543756246566772,3.2790310382843018,0.9770526524298556,2.66
demucs,,8.865307867527008,2.708646774291992,0.9317241122858593,2.83
demucs,,10.28957486152649,3.169450283050537,0.9740174284451106,2.44
demucs,,13.147823810577393,3.46330189704895,0.9770261433597934,2.89
demucs,,12.530966401100159,3.2664520740509033,0.9740656837653724,4.01
demucs,,9.255850315093994,2.830172061920166,0.9515702539282169,2.27
demucs,,15.6770658493042,3.6745827198028564,0.9879231733113641,3.51
demucs,,15.945654511451721,3.2559659481048584,0.9787892374547065,3.11
